,Area(sqKm),BicycleF_x,BicycleM_x,BicycleT_x,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,Dwellings,GeoUID,Households,LandArea(skm)_x,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Population,PopulationCT_x,PopulationDensity_x,Primary_Offence,RegionName,Status,Type,Week_day,Type_x_x,Region Name_x_x,Area (sq km)_x_x,Population _x_x,Dwellings _x_x,Households _x_x,PopulationCT_y,PopulationDensity_y,LandArea(skm)_y,v_CA16_1: Age Stats_x,Type_y_x,Region Name_y_x,Area (sq km)_y_x,Population _y_x,Dwellings _y_x,Households _y_x,BicycleF_y,BicycleM_y,BicycleT_y,Type_x_y,Region Name_x_y,Area (sq km)_x_y,Population _x_y,Dwellings _x_y,Households _x_y,PopulationCT,PopulationDensity,LandArea(skm),v_CA16_1: Age Stats_y,Type_y_y,Region Name_y_y,Area (sq km)_y_y,Population _y_y,Dwellings _y_y,Households _y_y,BicycleF,BicycleM,BicycleT
1633,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,OT             ,ALLEZ ROUBAIX S,15.0,RC,Toronto,2500.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,Bar / Restaurant,-79.3804016,Waterfront Communities-The Island (77),2017-06-28,28.0,6.0,07:55,2017.0,4899.0,4899.0,21272.3,THEFT OVER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1634,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,OT             ,SPECIALLE OTTO ,8.0,RC,Toronto,400.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Apartment (Rooming House, Condo)",-79.3804016,Waterfront Communities-The Island (77),2017-10-20,20.0,10.0,19:20,2017.0,4899.0,4899.0,21272.3,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1635,0.233,40.0,50.0,90.0,391.3043478260869,GRY   ,NO             ,2017 SIGHT C9.3,11.0,MT,Toronto,4999.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Apartment (Rooming House, Condo)",-79.3804016,Waterfront Communities-The Island (77),2017-10-24,24.0,10.0,21:30,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1636,0.233,40.0,50.0,90.0,391.3043478260869,BLU   ,KHS            ,TR101          ,21.0,TO,Toronto,1065.0,52,3258.0,5350012.04,2956.0,0.23,43.6389732,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3856659,Waterfront Communities-The Island (77),2017-10-01,1.0,10.0,13:15,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1637,0.233,40.0,50.0,90.0,391.3043478260869,DGR   ,MO             ,,21.0,MT,Toronto,0.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3804016,Waterfront Communities-The Island (77),2017-09-11,11.0,9.0,15:30,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1638,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,OT             ,DISTRICT TRACK ,1.0,RC,Toronto,700.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.3804016,Waterfront Communities-The Island (77),2017-10-30,30.0,10.0,21:20,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1639,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,FJ             ,FEATHER        ,1.0,RC,Toronto,1300.0,52,3258.0,5350012.04,2956.0,0.23,43.6414032,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.38106540000003,Waterfront Communities-The Island (77),2017-11-29,29.0,11.0,16:00,2017.0,4899.0,4899.0,21272.3,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1640,0.233,40.0,50.0,90.0,391.3043478260869,BLU   ,OT             ,MIRAGE         ,21.0,RG,Toronto,500.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3804016,Waterfront Communities-The Island (77),2017-11-20,20.0,11.0,20:00,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1641,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,NA             ,MONSTER 5 MEN 2,21.0,MT,Toronto,350.0,52,3258.0,5350012.04,2956.0,0.23,43.6398773,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.3844757,Waterfront Communities-The Island (77),2017-12-09,9.0,12.0,20:45,2017.0,4899.0,4899.0,21272.3,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1642,0.233,40.0,50.0,90.0,391.3043478260869,WHI   ,OT             ,SILHOUETTE SPOR,21.0,RG,Toronto,350.0,52,3258.0,5350012.04,2956.0,0.23,43.6389732,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3856659,Waterfront Communities-The Island (77),2017-10-18,18.0,10.0,15:20,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1643,0.233,40.0,50.0,90.0,391.3043478260869,BLK   ,NO             ,VFR 3          ,24.0,OT,Toronto,350.0,52,3258.0,5350012.04,2956.0,0.23,43.6389732,Bar / Restaurant,-79.3856659,Waterfront Communities-The Island (77),2017-09-25,25.0,9.0,19:25,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1644,0.233,40.0,50.0,90.0,391.3043478260869,RED   ,GI             ,BOULDER SE     ,21.0,MT,Toronto,200.0,52,3258.0,5350012.04,2956.0,0.23,43.639907799999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3804016,Waterfront Communities-The Island (77),2017-09-26,26.0,9.0,18:00,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1645,0.233,40.0,50.0,90.0,391.3043478260869,BLU   ,TR             ,SILQUE         ,21.0,RC,Toronto,4500.0,52,3258.0,5350012.04,2956.0,0.23,43.6389732,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.3856659,Waterfront Communities-The Island (77),2017-09-17,17.0,9.0,13:00,2017.0,4899.0,4899.0,21272.3,THEFT FROM MOTOR VEHICLE UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1646,0.233,40.0,50.0,90.0,391.3043478260869,RED   ,TR             ,VIPER          ,27.0,OT,Toronto,950.0,52,3258.0,5350012.04,2956.0,0.23,43.6389732,Bar / Restaurant,-79.3856659,Waterfront Communities-The Island (77),2017-09-22,22.0,9.0,14:45,2017.0,4899.0,4899.0,21272.3,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90,CT,Toronto,0.233,4899,3258,2956,4899,21272.3,0.23,4900,CT,Toronto,0.233,4899,3258,2956,40,50,90
1647,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,OTHER          ,,0.0,OT,Toronto,133.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Station,-79.3793335,Waterfront Communities-The Island (77),2017-08-06,6.0,8.0,15:45,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1648,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,UNKNOWN MAKE   ,FALLOUT/WICKED ,24.0,OT,Toronto,300.0,51,4499.0,5350013.01,4059.0,0.34,43.6472015,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3735123,Waterfront Communities-The Island (77),2017-06-16,16.0,6.0,15:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1649,0.34314,15.0,30.0,40.0,117.64705882352942,RED   ,UNKNOWN MAKE   ,ROADRUNNER     ,18.0,MT,Toronto,,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.3793335,Bay Street Corridor (76),2017-08-02,2.0,8.0,14:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1650,0.34314,15.0,30.0,40.0,117.64705882352942,WHIRED,GIANT          ,,14.0,RG,Toronto,4000.0,51,4499.0,5350013.01,4059.0,0.34,43.645729100000004,"Apartment (Rooming House, Condo)",-79.3767014,Waterfront Communities-The Island (77),2017-10-23,23.0,10.0,00:00,2017.0,6290.0,6290.0,18332.8,B&E,Toronto,STOLEN,CT,Monday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1651,0.34314,15.0,30.0,40.0,117.64705882352942,GRY   ,MA             ,KENTFIELD FS   ,24.0,TO,Toronto,600.0,51,4499.0,5350013.01,4059.0,0.34,43.6479874,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3719406,Waterfront Communities-The Island (77),2017-04-16,16.0,4.0,13:30,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1652,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,BI             ,,21.0,MT,Toronto,500.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Station,-79.3793335,Waterfront Communities-The Island (77),2017-05-19,19.0,5.0,17:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1653,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,GI             ,IGUANA         ,18.0,MT,Toronto,750.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Station,-79.3793335,Waterfront Communities-The Island (77),2017-06-24,24.0,6.0,21:45,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1654,0.34314,15.0,30.0,40.0,117.64705882352942,BLKONG,SIRIUS         ,LG ROAD HYBRID ,15.0,OT,Toronto,1734.0,52,4499.0,5350013.01,4059.0,0.34,43.6445122,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3762817,Waterfront Communities-The Island (77),2017-05-12,12.0,5.0,08:15,2017.0,6290.0,6290.0,18332.8,B&E,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1655,0.34314,15.0,30.0,40.0,117.64705882352942,WHI   ,GT             ,,21.0,MT,Toronto,0.0,51,4499.0,5350013.01,4059.0,0.34,43.646305100000006,"Apartment (Rooming House, Condo)",-79.3754807,Waterfront Communities-The Island (77),2017-01-09,9.0,1.0,06:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1656,0.34314,15.0,30.0,40.0,117.64705882352942,GRY   ,CA             ,,12.0,MT,Toronto,1650.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3793335,Bay Street Corridor (76),2017-04-21,21.0,4.0,09:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1657,0.34314,15.0,30.0,40.0,117.64705882352942,ONG   ,UK             ,2017,1.0,MT,Toronto,650.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3793335,Waterfront Communities-The Island (77),2017-04-23,23.0,4.0,02:50,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1658,0.34314,15.0,30.0,40.0,117.64705882352942,,OT             ,,16.0,RG,Toronto,1467.0,51,4499.0,5350013.01,4059.0,0.34,43.645729100000004,"Apartment (Rooming House, Condo)",-79.3767014,Waterfront Communities-The Island (77),2017-05-18,18.0,5.0,22:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1659,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,GI             ,,8.0,OT,Toronto,1000.0,51,4499.0,5350013.01,4059.0,0.34,43.645729100000004,"Apartment (Rooming House, Condo)",-79.3767014,Waterfront Communities-The Island (77),2017-05-17,17.0,5.0,23:30,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1660,0.34314,15.0,30.0,40.0,117.64705882352942,DGR   ,RA             ,NEWSON'S       ,6.0,MT,Toronto,350.0,51,4499.0,5350013.01,4059.0,0.34,43.645729100000004,"Apartment (Rooming House, Condo)",-79.3767014,Waterfront Communities-The Island (77),2017-07-27,27.0,7.0,21:15,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1661,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,SU             ,NITRO XT       ,21.0,MT,Toronto,150.0,51,4499.0,5350013.01,4059.0,0.34,43.6479874,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3719406,Waterfront Communities-The Island (77),2017-08-01,1.0,8.0,09:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1662,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,KH             ,900 FLITE      ,20.0,RC,Toronto,3000.0,51,4499.0,5350013.01,4059.0,0.34,43.647583000000004,"Apartment (Rooming House, Condo)",-79.3717041,Waterfront Communities-The Island (77),2017-07-18,18.0,7.0,01:30,2017.0,6290.0,6290.0,18332.8,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1663,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,OT             ,,1.0,RC,Toronto,0.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Station,-79.3793335,Waterfront Communities-The Island (77),2017-06-29,29.0,6.0,10:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1664,0.34314,15.0,30.0,40.0,117.64705882352942,BGE   ,UK             ,,1.0,OT,Toronto,250.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Bus,-79.3793335,Waterfront Communities-The Island (77),2017-07-07,7.0,7.0,07:05,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1665,0.34314,15.0,30.0,40.0,117.64705882352942,BLK   ,CA             ,,24.0,RC,Toronto,2500.0,51,4499.0,5350013.01,4059.0,0.34,43.646305100000006,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3754807,Waterfront Communities-The Island (77),2017-09-09,9.0,9.0,03:00,2017.0,6290.0,6290.0,18332.8,B&E,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1666,0.34314,15.0,30.0,40.0,117.64705882352942,GRY   ,OT             ,,1.0,RG,Toronto,350.0,51,4499.0,5350013.01,4059.0,0.34,43.6486206,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3735046,Waterfront Communities-The Island (77),2017-09-15,15.0,9.0,12:00,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1667,0.34314,15.0,30.0,40.0,117.64705882352942,PLE   ,TR             ,,16.0,RC,Toronto,0.0,51,4499.0,5350013.01,4059.0,0.34,43.6472015,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3735123,Waterfront Communities-The Island (77),2017-08-22,22.0,8.0,19:20,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1668,0.34314,15.0,30.0,40.0,117.64705882352942,BLU   ,UK             ,,7.0,RG,Toronto,0.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3793335,Bay Street Corridor (76),2017-07-19,19.0,7.0,08:40,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1669,0.34314,15.0,30.0,40.0,117.64705882352942,WHI   ,OT             ,,30.0,RC,Toronto,300.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3793335,Bay Street Corridor (76),2017-08-22,22.0,8.0,09:30,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1670,0.34314,15.0,30.0,40.0,117.64705882352942,,NO             ,,8.0,RG,Toronto,600.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3793335,Bay Street Corridor (76),2017-08-28,28.0,8.0,08:30,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1671,0.34314,15.0,30.0,40.0,117.64705882352942,GRY   ,OT             ,,21.0,RG,Toronto,750.0,52,4499.0,5350013.01,4059.0,0.34,43.6445122,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3762817,Waterfront Communities-The Island (77),2017-04-20,20.0,4.0,20:10,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
1672,0.34314,15.0,30.0,40.0,117.64705882352942,GRY   ,SU             ,,18.0,RG,Toronto,300.0,52,4499.0,5350013.01,4059.0,0.34,43.64593120000001,Go Station,-79.3793335,Waterfront Communities-The Island (77),2017-10-20,20.0,10.0,08:45,2017.0,6290.0,6290.0,18332.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Friday,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40,CT,Toronto,0.34314,6290,4499,4059,6290,18332.8,0.34,6290,CT,Toronto,0.34314,6290,4499,4059,15,30,40
