,Area(sqKm),BicycleF_x,BicycleM_x,BicycleT_x,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,Dwellings,GeoUID,Households,LandArea(skm)_x,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Population,PopulationCT_x,PopulationDensity_x,Primary_Offence,RegionName,Status,Type,Week_day,Type_x_x,Region Name_x_x,Area (sq km)_x_x,Population _x_x,Dwellings _x_x,Households _x_x,PopulationCT_y,PopulationDensity_y,LandArea(skm)_y,v_CA16_1: Age Stats_x,Type_y_x,Region Name_y_x,Area (sq km)_y_x,Population _y_x,Dwellings _y_x,Households _y_x,BicycleF_y,BicycleM_y,BicycleT_y,Type_x_y,Region Name_x_y,Area (sq km)_x_y,Population _x_y,Dwellings _x_y,Households _x_y,PopulationCT,PopulationDensity,LandArea(skm),v_CA16_1: Age Stats_y,Type_y_y,Region Name_y_y,Area (sq km)_y_y,Population _y_y,Dwellings _y_y,Households _y_y,BicycleF,BicycleM,BicycleT
1173,1.23744,0.0,10.0,10.0,8.064516129032258,Red,SUPERCYCLE,,12.0,MOUNTAIN,Ottawa,150.0,East,1757.0,5050170.13,1736.0,1.24,-75.46058707,SCHOOLS DURING SUPERVISED ACTIVITY,45.47065041,Cardinal Creek,2019-10-25 08:30:00,25.0,10.0,08:30:00,2019.0,5174.0,5174.0,4181.7,THEFT<BICYCLE,Ottawa,STOLEN,CT,Friday,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10
1174,1.23744,0.0,10.0,10.0,8.064516129032258,,,,0.0,,Ottawa,,East,1757.0,5050170.13,1736.0,1.24,-75.47514553,SCHOOLS DURING NOT SUPERVISED ACTIVITY,45.47376019,Fallingbrook,2019-07-19 16:38:00,19.0,7.0,16:38:00,2019.0,5174.0,5174.0,4181.7,THEFT<BICYCLE,Ottawa,UNKNOWN,CT,Friday,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10
1175,1.23744,0.0,10.0,10.0,8.064516129032258,,,,0.0,,Ottawa,,East,1757.0,5050170.13,1736.0,1.24,-75.47872656,"SINGLE HOME, HOUSE",45.47022885,Fallingbrook,2019-09-22 10:23:00,22.0,9.0,10:23:00,2019.0,5174.0,5174.0,4181.7,THEFT<BICYCLE,Ottawa,UNKNOWN,CT,Sunday,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10
1176,1.23744,0.0,10.0,10.0,8.064516129032258,Black,JAMIS,VENTURA SPORT 2,0.0,RACER,Ottawa,400.0,East,1757.0,5050170.13,1736.0,1.24,-75.47514553,SCHOOLS DURING NOT SUPERVISED ACTIVITY,45.47376019,Fallingbrook,2019-06-04 08:10:00,4.0,6.0,08:10:00,2019.0,5174.0,5174.0,4181.7,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10,CT,Ottawa,1.23744,5174,1757,1736,5174,4181.7,1.24,5175,CT,Ottawa,1.23744,5174,1757,1736,0,10,10
1177,154.13028,0.0,0.0,10.0,0.0650110518788194,White,G.T.,,0.0,MOUNTAIN,Ottawa,750.0,East,2049.0,5050171.03,2006.0,153.82,-75.45596958,UNIVERSITIES / COLLEGES,45.36925635,Edwards - Carlsbad Springs,2019-10-23 13:00:00,23.0,10.0,13:00:00,2019.0,5620.0,5620.0,36.5,THEFT<BICYCLE,Ottawa,STOLEN,CT,Wednesday,CT,Ottawa,154.13028,5620,2049,2006,5620,36.5,153.82,5615,CT,Ottawa,154.13028,5620,2049,2006,0,0,10,CT,Ottawa,154.13028,5620,2049,2006,5620,36.5,153.82,5615,CT,Ottawa,154.13028,5620,2049,2006,0,0,10
1178,7.0409,10.0,10.0,20.0,5.449591280653952,Black,CCM,KROSSPORT  700C,21.0,HYBRID,Ottawa,300.0,East,1891.0,5050171.05,1871.0,3.67,-75.45426666,BAR OR RESTAURANT,45.47060133,Portobello South,2019-07-05 17:45:00,5.0,7.0,17:45:00,2019.0,5604.0,5604.0,1525.7,THEFT<BICYCLE,Ottawa,RECOVERED,CT,Friday,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20
1179,7.0409,10.0,10.0,20.0,5.449591280653952,Black,CCM,PRESTO,21.0,TOURING,Ottawa,390.0,East,1891.0,5050171.05,1871.0,3.67,-75.48214907,TRANSIT BUS / BUS SHELTER,45.49530022,Chatelaine Village,2019-06-27 16:15:00,27.0,6.0,16:15:00,2019.0,5604.0,5604.0,1525.7,THEFT<BICYCLE,Ottawa,STOLEN,CT,Thursday,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20
1180,7.0409,10.0,10.0,20.0,5.449591280653952,Blue,DIAMONDBACK,2015 INSIGHT 2,21.0,HYBRID,Ottawa,776.0,East,1891.0,5050171.05,1871.0,3.67,-75.48073069,TRANSIT BUS / BUS SHELTER,45.49314014,Cardinal Creek,2019-08-13 13:10:00,13.0,8.0,13:10:00,2019.0,5604.0,5604.0,1525.7,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20,CT,Ottawa,7.0409,5604,1891,1871,5604,1525.7,3.67,5605,CT,Ottawa,7.0409,5604,1891,1871,10,10,20
1181,,,,,,,,,,,,,,,5050171.06,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,139.95103999999998,6259,2300,2226,6259,46.8,133.8,6260,CT,Ottawa,139.95103999999998,6259,2300,2226,0,10,10,CT,Ottawa,139.95103999999998,6259,2300,2226,6259,46.8,133.8,6260,CT,Ottawa,139.95103999999998,6259,2300,2226,0,10,10
1182,1.71081,10.0,15.0,20.0,11.695906432748536,Orange,CCM,SHIMANO FIRE SH,21.0,MOUNTAIN,Ottawa,600.0,East,1551.0,5050171.07,1550.0,1.71,-75.45953094,SCHOOLS DURING NOT SUPERVISED ACTIVITY,45.46741887,Portobello South,2019-06-28 19:39:00,28.0,6.0,19:39:00,2019.0,4742.0,4742.0,2771.5,THEFT<BICYCLE,Ottawa,STOLEN,CT,Friday,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20
1183,1.71081,10.0,15.0,20.0,11.695906432748536,Dark blue,CAPIX,VILLAIN,1.0,BMX,Ottawa,300.0,East,1551.0,5050171.07,1550.0,1.71,-75.45357583,OTHER COMMERCIAL / CORPORATE PLACES,45.46934948,Portobello South,2019-09-10 15:00:00,10.0,9.0,15:00:00,2019.0,4742.0,4742.0,2771.5,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20
1184,1.71081,10.0,15.0,20.0,11.695906432748536,Orange,G.T.,AGGRESSOR,21.0,MOUNTAIN,Ottawa,700.0,East,1551.0,5050171.07,1550.0,1.71,-75.45953094,SCHOOLS DURING NOT SUPERVISED ACTIVITY,45.46741887,Portobello South,2019-09-10 15:00:00,10.0,9.0,15:00:00,2019.0,4742.0,4742.0,2771.5,THEFT<BICYCLE,Ottawa,RECOVERED,CT,Tuesday,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20
1185,1.71081,10.0,15.0,20.0,11.695906432748536,Black,NORTHROCK,XC27,21.0,MOUNTAIN,Ottawa,429.0,East,1551.0,5050171.07,1550.0,1.71,-75.45953094,SCHOOLS DURING SUPERVISED ACTIVITY,45.46741887,Portobello South,2019-10-17 08:10:00,17.0,10.0,08:10:00,2019.0,4742.0,4742.0,2771.5,THEFT<BICYCLE,Ottawa,STOLEN,CT,Thursday,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20
1186,1.71081,10.0,15.0,20.0,11.695906432748536,White,SUPERCYCLE,,0.0,MOUNTAIN,Ottawa,150.0,East,1551.0,5050171.07,1550.0,1.71,-75.47640235,"SINGLE HOME, HOUSE",45.46438596,Fallingbrook,2019-09-21 23:00:00,21.0,9.0,23:00:00,2019.0,4742.0,4742.0,2771.5,THEFT<BICYCLE,Ottawa,STOLEN,CT,Saturday,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20,CT,Ottawa,1.71081,4742,1551,1550,4742,2771.5,1.71,4740,CT,Ottawa,1.71081,4742,1551,1550,10,15,20
1187,6.99255,10.0,0.0,15.0,2.145922746781116,Blue,CCM,HARDLINE YOUTH,21.0,REGULAR,Ottawa,300.0,East,3345.0,5050171.09,3326.0,6.99,-75.4651689,"SINGLE HOME, HOUSE",45.45175861,Portobello South,2019-06-11 21:59:00,11.0,6.0,21:59:00,2019.0,9933.0,9933.0,1420.6,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15
1188,6.99255,10.0,0.0,15.0,2.145922746781116,Dark green,SUPERCYCLE,,18.0,MOUNTAIN,Ottawa,200.0,East,3345.0,5050171.09,3326.0,6.99,-75.48197576,OTHER COMMERCIAL / CORPORATE PLACES,45.45059377,Portobello South,2019-07-23 16:15:00,23.0,7.0,16:15:00,2019.0,9933.0,9933.0,1420.6,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15
1189,6.99255,10.0,0.0,15.0,2.145922746781116,Black,GARY FISHER,,18.0,MOUNTAIN,Ottawa,750.0,East,3345.0,5050171.09,3326.0,6.99,-75.46757357,"SINGLE HOME, HOUSE",45.45026227,Portobello South,2019-08-11 20:00:00,11.0,8.0,20:00:00,2019.0,9933.0,9933.0,1420.6,THEFT<BICYCLE,Ottawa,STOLEN,CT,Sunday,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15,CT,Ottawa,6.99255,9933,3345,3326,9933,1420.6,6.99,9935,CT,Ottawa,6.99255,9933,3345,3326,10,0,15
1190,4.24571,0.0,10.0,15.0,3.5294117647058822,White,SCHWINN,,0.0,OTHER,Ottawa,100.0,East,2974.0,5050171.1,2964.0,4.25,-75.45954748,PARK,45.45899039,Portobello South,2019-06-22 17:22:00,22.0,6.0,17:22:00,2019.0,8784.0,8784.0,2068.9,THEFT<BICYCLE,Ottawa,STOLEN,CT,Saturday,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15
1191,4.24571,0.0,10.0,15.0,3.5294117647058822,Black,,,6.0,MOUNTAIN,Ottawa,60.0,East,2974.0,5050171.1,2964.0,4.25,-75.46792172,SCHOOLS DURING NOT SUPERVISED ACTIVITY,45.45891794,Portobello South,2019-06-24 17:00:00,24.0,6.0,17:00:00,2019.0,8784.0,8784.0,2068.9,THEFT<BICYCLE,Ottawa,STOLEN,CT,Monday,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15
1192,4.24571,0.0,10.0,15.0,3.5294117647058822,Green,CCM,,0.0,MOUNTAIN,Ottawa,460.0,East,2974.0,5050171.1,2964.0,4.25,-75.44692535,OTHER COMMERCIAL / CORPORATE PLACES,45.45749831,Portobello South,2019-07-16 09:00:00,16.0,7.0,09:00:00,2019.0,8784.0,8784.0,2068.9,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15
1193,4.24571,0.0,10.0,15.0,3.5294117647058822,Blue,,,0.0,REGULAR,Ottawa,50.0,East,2974.0,5050171.1,2964.0,4.25,-75.44692535,OTHER COMMERCIAL / CORPORATE PLACES,45.45749831,Portobello South,2019-07-19 14:00:00,19.0,7.0,14:00:00,2019.0,8784.0,8784.0,2068.9,THEFT<BICYCLE,Ottawa,STOLEN,CT,Friday,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15,CT,Ottawa,4.24571,8784,2974,2964,8784,2068.9,4.25,8785,CT,Ottawa,4.24571,8784,2974,2964,0,10,15
1194,,,,,,,,,,,,,,,5050180.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Clarence-Rockland,5.43244,7581,2918,2872,7581,1446.2,5.24,7580,CT,Clarence-Rockland,5.43244,7581,2918,2872,0,20,20,CT,Clarence-Rockland,5.43244,7581,2918,2872,7581,1446.2,5.24,7580,CT,Clarence-Rockland,5.43244,7581,2918,2872,0,20,20
1195,,,,,,,,,,,,,,,5050180.02,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Clarence-Rockland,22.22179,5148,2215,2164,5148,297.5,17.31,5150,CT,Clarence-Rockland,22.22179,5148,2215,2164,10,0,10,CT,Clarence-Rockland,22.22179,5148,2215,2164,5148,297.5,17.31,5150,CT,Clarence-Rockland,22.22179,5148,2215,2164,10,0,10
1196,,,,,,,,,,,,,,,5050181.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Clarence-Rockland,129.47118,6137,2244,2176,6137,49.9,123.04,6135,CT,Clarence-Rockland,129.47118,6137,2244,2176,0,10,0,CT,Clarence-Rockland,129.47118,6137,2244,2176,6137,49.9,123.04,6135,CT,Clarence-Rockland,129.47118,6137,2244,2176,0,10,0
1197,,,,,,,,,,,,,,,5050181.02,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Clarence-Rockland,152.45275,5646,2160,2117,5646,37.1,152.13,5645,CT,Clarence-Rockland,152.45275,5646,2160,2117,0,0,0,CT,Clarence-Rockland,152.45275,5646,2160,2117,5646,37.1,152.13,5645,CT,Clarence-Rockland,152.45275,5646,2160,2117,0,0,0
1198,,,,,,,,,,,,,,,5050182.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Russell,170.39938,3955,1449,1418,3955,23.3,169.83,3955,CT,Russell,170.39938,3955,1449,1418,10,10,10,CT,Russell,170.39938,3955,1449,1418,3955,23.3,169.83,3955,CT,Russell,170.39938,3955,1449,1418,10,10,10
1199,,,,,,,,,,,,,,,5050183.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Russell,16.9008,5501,1968,1938,5501,328.5,16.74,5505,CT,Russell,16.9008,5501,1968,1938,0,0,0,CT,Russell,16.9008,5501,1968,1938,5501,328.5,16.74,5505,CT,Russell,16.9008,5501,1968,1938,0,0,0
1200,,,,,,,,,,,,,,,5050184.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Russell,12.77552,7064,2591,2517,7064,563.7,12.53,7065,CT,Russell,12.77552,7064,2591,2517,0,10,10,CT,Russell,12.77552,7064,2591,2517,7064,563.7,12.53,7065,CT,Russell,12.77552,7064,2591,2517,0,10,10
1201,,,,,,,,,,,,,,,5050190.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,193.60111,6494,2354,2308,6494,33.6,193.14,6495,CT,Ottawa,193.60111,6494,2354,2308,0,0,0,CT,Ottawa,193.60111,6494,2354,2308,6494,33.6,193.14,6495,CT,Ottawa,193.60111,6494,2354,2308,0,0,0
1202,,,,,,,,,,,,,,,5050190.02,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,49.54465,7145,2506,2467,7145,145.3,49.17,7140,CT,Ottawa,49.54465,7145,2506,2467,15,0,20,CT,Ottawa,49.54465,7145,2506,2467,7145,145.3,49.17,7140,CT,Ottawa,49.54465,7145,2506,2467,15,0,20
1203,,,,,,,,,,,,,,,5050191.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,39.22898,4824,1633,1572,4824,124.6,38.73,4825,CT,Ottawa,39.22898,4824,1633,1572,0,0,0,CT,Ottawa,39.22898,4824,1633,1572,4824,124.6,38.73,4825,CT,Ottawa,39.22898,4824,1633,1572,0,0,0
1204,103.26972,0.0,0.0,0.0,0.0,,VORTEX,,21.0,MOUNTAIN,Ottawa,150.0,East,1783.0,5050191.02,1738.0,102.21,-75.60839193,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE/RELIGIOUS INSTITUTION,45.14516182,Osgoode - Vernon,2019-06-01 18:00:00,1.0,6.0,18:00:00,2019.0,4822.0,4822.0,47.2,THEFT<BICYCLE,Ottawa,STOLEN,CT,Saturday,CT,Ottawa,103.26972,4822,1783,1738,4822,47.2,102.21,4820,CT,Ottawa,103.26972,4822,1783,1738,0,0,0,CT,Ottawa,103.26972,4822,1783,1738,4822,47.2,102.21,4820,CT,Ottawa,103.26972,4822,1783,1738,0,0,0
1205,103.26972,0.0,0.0,0.0,0.0,Gray,TIFOSI,CK7,0.0,RACER,Ottawa,1000.0,East,1783.0,5050191.02,1738.0,102.21,-75.60180679999998,OTHER COMMERCIAL / CORPORATE PLACES,45.14827791,Osgoode - Vernon,2019-08-19 19:30:00,19.0,8.0,19:30:00,2019.0,4822.0,4822.0,47.2,THEFT<BICYCLE,Ottawa,STOLEN,CT,Monday,CT,Ottawa,103.26972,4822,1783,1738,4822,47.2,102.21,4820,CT,Ottawa,103.26972,4822,1783,1738,0,0,0,CT,Ottawa,103.26972,4822,1783,1738,4822,47.2,102.21,4820,CT,Ottawa,103.26972,4822,1783,1738,0,0,0
1206,,,,,,,,,,,,,,,5050200.01,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,265.96975,2204,875,841,2204,8.4,263.44,2200,CT,Ottawa,265.96975,2204,875,841,0,0,0,CT,Ottawa,265.96975,2204,875,841,2204,8.4,263.44,2200,CT,Ottawa,265.96975,2204,875,841,0,0,0
1207,144.97507,0.0,10.0,0.0,0.0,Blue,CCM,,18.0,MOUNTAIN,Ottawa,100.0,West,2506.0,5050200.02,2420.0,141.45,-75.64832021,"SINGLE HOME, HOUSE",45.15888412,North Gower - Kars,2019-06-25 00:00:00,25.0,6.0,00:00:00,2019.0,6485.0,6485.0,45.8,THEFT<BICYCLE,Ottawa,STOLEN,CT,Tuesday,CT,Ottawa,144.97507,6485,2506,2420,6485,45.8,141.45,6485,CT,Ottawa,144.97507,6485,2506,2420,0,10,0,CT,Ottawa,144.97507,6485,2506,2420,6485,45.8,141.45,6485,CT,Ottawa,144.97507,6485,2506,2420,0,10,0
1208,,,,,,,,,,,,,,,5050201.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,7.320639999999999,4486,1678,1631,4486,669.4,6.7,4485,CT,Ottawa,7.320639999999999,4486,1678,1631,0,15,10,CT,Ottawa,7.320639999999999,4486,1678,1631,4486,669.4,6.7,4485,CT,Ottawa,7.320639999999999,4486,1678,1631,0,15,10
1209,,,,,,,,,,,,,,,5050300.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,261.1029,10160,3771,3725,10160,39.0,260.82,10160,CT,Ottawa,261.1029,10160,3771,3725,0,25,25,CT,Ottawa,261.1029,10160,3771,3725,10160,39.0,260.82,10160,CT,Ottawa,261.1029,10160,3771,3725,0,25,25
1210,,,,,,,,,,,,,,,5050301.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,272.06702,4413,1823,1710,4413,17.1,257.8,4405,CT,Ottawa,272.06702,4413,1823,1710,0,15,15,CT,Ottawa,272.06702,4413,1823,1710,4413,17.1,257.8,4405,CT,Ottawa,272.06702,4413,1823,1710,0,15,15
1211,,,,,,,,,,,,,,,5050302.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Ottawa,129.56089,6974,3002,2687,6974,62.1,112.33,6975,CT,Ottawa,129.56089,6974,3002,2687,0,15,15,CT,Ottawa,129.56089,6974,3002,2687,6974,62.1,112.33,6975,CT,Ottawa,129.56089,6974,3002,2687,0,15,15
1212,,,,,,,,,,,,,,,5050400.0,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,North Grenville,358.2208,16451,6658,6439,16451,46.7,352.18,16455,CT,North Grenville,358.2208,16451,6658,6439,0,15,15,CT,North Grenville,358.2208,16451,6658,6439,16451,46.7,352.18,16455,CT,North Grenville,358.2208,16451,6658,6439,0,15,15
1213,6.62211,10.0,25.0,30.0,4.918032786885246,GRYBLU,DEVINCI        ,ST TROPEZ      ,12.0,RG,Toronto,600.0,55,274.0,5350001.0,247.0,6.1,43.6622162,"Open Areas (Lakes, Parks, Rivers)",-79.31507109999998,South Riverdale (70),2019-08-15,15.0,8.0,12:00,2019.0,595.0,595.0,97.6,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Thursday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1214,6.62211,10.0,25.0,30.0,4.918032786885246,RED   ,OTHER          ,LAKE SHORE     ,1.0,RG,Toronto,800.0,55,274.0,5350001.0,247.0,6.1,43.659194899999996,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.33534240000002,South Riverdale (70),2019-08-25,25.0,8.0,19:00,2019.0,595.0,595.0,97.6,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Sunday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1215,6.62211,10.0,25.0,30.0,4.918032786885246,SIL   ,GI             ,TCX            ,22.0,RC,Toronto,800.0,55,274.0,5350001.0,247.0,6.1,43.6401825,Unknown,-79.33901209999998,South Riverdale (70),2019-07-03,3.0,7.0,06:15,2019.0,595.0,595.0,97.6,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1216,6.62211,10.0,25.0,30.0,4.918032786885246,BLK   ,GI             ,TALON          ,30.0,MT,Toronto,500.0,55,274.0,5350001.0,247.0,6.1,43.6604958,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3292618,South Riverdale (70),2019-07-06,6.0,7.0,17:15,2019.0,595.0,595.0,97.6,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1217,6.62211,10.0,25.0,30.0,4.918032786885246,BLK   ,GI             ,,30.0,MT,Toronto,0.0,55,274.0,5350001.0,247.0,6.1,43.6604958,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3292618,South Riverdale (70),2019-07-06,6.0,7.0,17:15,2019.0,595.0,595.0,97.6,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1218,6.62211,10.0,25.0,30.0,4.918032786885246,BLK   ,SU             ,,7.0,MT,Toronto,200.0,55,274.0,5350001.0,247.0,6.1,43.6591797,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3286362,South Riverdale (70),2019-06-05,5.0,6.0,19:30,2019.0,595.0,595.0,97.6,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
1219,6.62211,10.0,25.0,30.0,4.918032786885246,RED   ,GI             ,,21.0,RC,Toronto,750.0,51,274.0,5350001.0,247.0,6.1,43.6430359,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.3508224,South Riverdale (70),2019-06-08,8.0,6.0,15:30,2019.0,595.0,595.0,97.6,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30,CT,Toronto,6.62211,595,274,247,595,97.6,6.1,595,CT,Toronto,6.62211,595,274,247,10,25,30
